0.6668252,0.62903464,-1.8092383e-06,0.5025208,0.62313604,-0.046830155,0.35684127,0.49841213,-0.065227084,0.29580545,0.3707767,-0.08814149,0.25906152,0.27592045,-0.10195103,0.3992131,0.33059388,-0.0017357054,0.3569347,0.22970417,-0.086254366,0.40128374,0.34083328,-0.13826415,0.44204968,0.4397645,-0.15776934,0.49803722,0.30516583,-0.013189337,0.44639847,0.19803844,-0.1084334,0.4901607,0.34732303,-0.13724941,0.53202295,0.46485013,-0.12807217,0.6008434,0.29750133,-0.038218673,0.5554599,0.20392068,-0.13313852,0.5802054,0.35920635,-0.11750198,0.6030669,0.47458303,-0.07631518,0.70926565,0.3028922,-0.06717577,0.66784436,0.24183834,-0.13021725,0.66291296,0.35549966,-0.111396134,0.6653065,0.44483382,-0.07736776,A
0.54870737,0.5521295,-1.5919882e-06,0.39396435,0.5580862,-0.041244555,0.2500276,0.4136598,-0.042840827,0.19509403,0.28085062,-0.045980293,0.1337998,0.19343188,-0.041167624,0.28405738,0.26430655,-0.0031944371,0.2380451,0.184392,-0.07373098,0.285344,0.30021465,-0.111121915,0.32560772,0.39038515,-0.12265436,0.38345352,0.22952282,-0.011375162,0.33848664,0.15656738,-0.09550599,0.37998328,0.3037735,-0.11499233,0.41893956,0.4078858,-0.10147708,0.48560888,0.22147208,-0.032003645,0.44491634,0.15993835,-0.11880925,0.4679032,0.312864,-0.10206892,0.4912323,0.41639546,-0.06247861,0.5924754,0.2294916,-0.05533986,0.54975486,0.19091646,-0.11767487,0.5492173,0.30390477,-0.10070873,0.5553376,0.38296357,-0.068027236,A
0.55987215,0.58579075,-1.7550851e-06,0.3930358,0.58137727,-0.0542662,0.24586347,0.4521101,-0.07500273,0.1782012,0.31930128,-0.09799162,0.10710174,0.22005785,-0.11090523,0.27661568,0.28486818,-0.012248279,0.22369914,0.19271027,-0.09990321,0.28080696,0.3100337,-0.1505214,0.32688951,0.4116815,-0.167738,0.3793228,0.25611523,-0.020677323,0.32280478,0.16328056,-0.11764528,0.37303424,0.31084386,-0.14722373,0.41349152,0.4261629,-0.13949603,0.48640752,0.24852902,-0.043094426,0.43687317,0.17250314,-0.14329024,0.46835557,0.33303002,-0.1297544,0.49070287,0.45081592,-0.088690296,0.59862584,0.2544659,-0.06931554,0.54999155,0.2035393,-0.13894993,0.54976404,0.31918147,-0.12291477,0.55285865,0.40924025,-0.0891183,A
0.5572765,0.5670136,-1.8032988e-06,0.38413358,0.5482124,-0.053060424,0.2362646,0.40853882,-0.073602974,0.16693144,0.27384573,-0.09736222,0.09583616,0.17549291,-0.11046104,0.27424428,0.24317719,-0.009120355,0.21731201,0.14451182,-0.10284474,0.27502787,0.27146077,-0.15774629,0.3240111,0.37955284,-0.17616321,0.38058108,0.21939501,-0.019030333,0.32283673,0.12066365,-0.11981268,0.37073025,0.2758455,-0.14851005,0.411128,0.3927154,-0.13864227,0.49101976,0.21732436,-0.0439092,0.43797904,0.13532327,-0.14518254,0.46461672,0.30125687,-0.12636703,0.48742092,0.4176995,-0.0805759,0.605403,0.23025128,-0.07325179,0.551888,0.16937682,-0.1410688,0.5459613,0.2880336,-0.119728275,0.55106914,0.37822038,-0.08153032,A
0.6244765,0.6070438,-2.0274654e-06,0.47399023,0.621034,-0.056876883,0.32505643,0.47674555,-0.07314184,0.26293358,0.33628356,-0.08791503,0.19475073,0.2432785,-0.09206071,0.35378835,0.29752442,-0.029172983,0.3108143,0.21716543,-0.10971925,0.36692291,0.34644687,-0.15397376,0.4120936,0.44354442,-0.17040835,0.46229848,0.27051896,-0.034610618,0.41412297,0.19552323,-0.12428277,0.46406898,0.35847408,-0.14394608,0.5035053,0.4682696,-0.13300782,0.5715475,0.2703014,-0.053050805,0.53066623,0.20191987,-0.14741008,0.5560179,0.36912942,-0.12421151,0.5746191,0.48086196,-0.08132789,0.67938554,0.28494063,-0.07575151,0.6452886,0.24261874,-0.14318581,0.6396744,0.36555472,-0.12382225,0.63723034,0.45055184,-0.09070161,A
0.5093789,0.5733573,-1.3798926e-06,0.35944134,0.52178097,-0.04042015,0.25857005,0.39649558,-0.056788974,0.2147895,0.27207905,-0.07718594,0.16460897,0.17979652,-0.08997519,0.30726218,0.27111718,0.010662161,0.28643394,0.19068849,-0.06423212,0.31514648,0.28790563,-0.114596404,0.3372886,0.3725459,-0.1355081,0.39870563,0.26245275,0.0013973514,0.37636378,0.18458539,-0.081977814,0.39501747,0.31078798,-0.11519701,0.40921718,0.40936762,-0.11602754,0.4896348,0.27189556,-0.019956443,0.46696818,0.20497224,-0.103192,0.46652508,0.33593976,-0.093999326,0.46813545,0.43431678,-0.06225744,0.5825205,0.29409042,-0.04461025,0.55161095,0.24500068,-0.09887836,0.5366751,0.3380411,-0.08301556,0.5310471,0.41039577,-0.05390835,A
0.53271675,0.611372,-1.3844838e-06,0.39442372,0.5657793,-0.043331884,0.298099,0.45172817,-0.063388675,0.2596996,0.33932787,-0.08528095,0.22133082,0.25168422,-0.09885254,0.3476166,0.33264413,-0.009663715,0.32980818,0.26230982,-0.08433669,0.35778344,0.35801056,-0.12983774,0.3793709,0.4382189,-0.14759083,0.43355143,0.3264774,-0.016146509,0.41092354,0.2585361,-0.096866086,0.42849493,0.37717128,-0.12328031,0.44199562,0.46417683,-0.12179253,0.5174287,0.33514267,-0.03392237,0.49621853,0.27527678,-0.112084456,0.496457,0.39626235,-0.099268146,0.49697402,0.48246288,-0.068175554,0.6008281,0.3547275,-0.05526793,0.5729908,0.31097916,-0.104209855,0.5566841,0.39611223,-0.08784022,0.5476023,0.4591907,-0.060809355,A
0.5380141,0.596082,-1.0367878e-06,0.4342186,0.56794715,-0.029889893,0.35968465,0.48604545,-0.043925334,0.32802084,0.40242323,-0.06024046,0.2940258,0.33843517,-0.07126764,0.3918655,0.39432037,-0.0039009205,0.3738574,0.33570963,-0.05725461,0.3987544,0.4013843,-0.09161403,0.42026773,0.46061495,-0.10574663,0.45756555,0.38791487,-0.011240352,0.44003212,0.326367,-0.06878838,0.45495355,0.41413647,-0.088899516,0.46868995,0.48412392,-0.0876783,0.521341,0.3934777,-0.026790176,0.5081896,0.34205824,-0.08513944,0.5097809,0.43382478,-0.07815414,0.51292473,0.50134003,-0.056111272,0.5851753,0.40751168,-0.044611573,0.5648105,0.37243968,-0.08296655,0.5545351,0.43673223,-0.07195916,0.55125904,0.48614237,-0.052266553,A
0.5720647,0.5797957,-8.53405e-07,0.48610395,0.56228536,-0.02750806,0.42556566,0.49367827,-0.03836737,0.3996502,0.4201416,-0.049795933,0.36688492,0.36903524,-0.05626419,0.44780937,0.42128396,-0.0075197523,0.43785915,0.36971822,-0.048385598,0.4627006,0.42799643,-0.07276483,0.48189586,0.47663343,-0.08220714,0.50209314,0.4127401,-0.010320902,0.49503618,0.36312428,-0.055799942,0.5135805,0.43844026,-0.06935107,0.52659166,0.49537405,-0.06694915,0.55260485,0.41479853,-0.019656785,0.54971653,0.3727854,-0.0653826,0.5543793,0.44863206,-0.058110308,0.55623925,0.50448793,-0.040084153,0.60164666,0.4234981,-0.031168474,0.59821063,0.3975243,-0.061395552,0.59271747,0.45177832,-0.052990966,0.58745694,0.49306643,-0.038091887,A
0.55781204,0.6114249,-7.167817e-07,0.4879987,0.5997273,-0.0228115,0.43564728,0.5398164,-0.031717196,0.41108635,0.47969264,-0.04074282,0.38292167,0.4405707,-0.04603703,0.45176372,0.4769762,-0.009159521,0.44490907,0.43845445,-0.044295732,0.46711114,0.48725787,-0.06483079,0.48470348,0.52834404,-0.07212584,0.49626657,0.47085023,-0.011754681,0.49209633,0.43445686,-0.049218327,0.5101841,0.49632463,-0.059783265,0.5224516,0.5423625,-0.056952383,0.5384729,0.47321215,-0.019626515,0.5375611,0.44195378,-0.057150245,0.5446064,0.5049221,-0.0498492,0.5472755,0.5498604,-0.033838533,0.57910585,0.4812012,-0.029271163,0.5771211,0.45918038,-0.053400803,0.5758878,0.5054171,-0.04428886,0.5730971,0.5397901,-0.030116787,A
0.55261564,0.6242741,-7.716319e-07,0.47391713,0.6062033,-0.023384787,0.41871798,0.54774016,-0.034371663,0.3919317,0.48568717,-0.046799727,0.36071324,0.4432027,-0.055382866,0.43971205,0.47774705,-0.0024858608,0.4317251,0.43812484,-0.039647486,0.45183384,0.48910338,-0.06367299,0.46930647,0.5330351,-0.073184766,0.4878236,0.47337493,-0.005934486,0.48186898,0.4337522,-0.04514171,0.49635756,0.49929297,-0.05865224,0.507477,0.5503621,-0.05773259,0.5341147,0.47706443,-0.01538011,0.530156,0.43979043,-0.056244675,0.53414744,0.50620776,-0.051035028,0.53706366,0.55667233,-0.035384744,0.57966495,0.4869011,-0.026508821,0.57109445,0.4597954,-0.0528113,0.56660557,0.50739044,-0.044004194,0.5647573,0.5461288,-0.029392704,A
0.5777355,0.588637,-1.0750776e-06,0.47485363,0.56224084,-0.0285894,0.4042026,0.48176974,-0.041840933,0.3726198,0.3975176,-0.057096884,0.3337367,0.33866844,-0.06658521,0.42926866,0.3991233,-0.0057639736,0.41288996,0.33761215,-0.055615734,0.43868303,0.40707803,-0.0858429,0.46015054,0.46572405,-0.097981066,0.4946379,0.39049238,-0.011992266,0.47727022,0.3321309,-0.065705106,0.49449512,0.4198606,-0.08231143,0.5084711,0.48543677,-0.08082299,0.55754906,0.39261714,-0.025896689,0.544271,0.3399838,-0.07978515,0.5469545,0.42959222,-0.070560805,0.54920626,0.49538583,-0.049632862,0.61849654,0.40238196,-0.042191666,0.6009802,0.37158674,-0.07786568,0.5914946,0.4358526,-0.06712233,0.5869198,0.48528993,-0.049225464,A
0.5348257,0.60498655,-1.3347417e-06,0.42235887,0.5764046,-0.03347008,0.3385774,0.48147684,-0.04793673,0.29713395,0.38803107,-0.06462115,0.25153244,0.3179336,-0.07510485,0.36499935,0.37755558,-0.0015903964,0.3391218,0.31771138,-0.057452,0.36886197,0.40114546,-0.092038974,0.39525792,0.4703194,-0.10598152,0.43847033,0.36675888,-0.008009865,0.4124891,0.31110856,-0.068374746,0.4311938,0.41450185,-0.088571385,0.45008928,0.48985785,-0.08738743,0.5110817,0.37088946,-0.023517322,0.48547363,0.3188576,-0.086486384,0.4893705,0.42538166,-0.076816194,0.49695975,0.4994834,-0.05269615,0.5826353,0.38517505,-0.041504838,0.5519321,0.35190374,-0.08495874,0.54245245,0.43005067,-0.07253218,0.5426876,0.48595738,-0.050930034,A
